party_key,account_key,account_num,trx_date,amount,branch,sign,transaction_type,transaction_type_desc,account_type_desc
235461,498676,9935249-4860617,06AUG2025,12.15,813615,-,SIC:ATM,Retrait ATM,Particulier
422623,935457,1447065-8962302,21APR2022,4.72,816925,+,SIC:POS,Achat POS,Particulier
431535,888387,2217071-1156287,26MAR2024,12.15,817924,+,SIC:DPT,Paiement facture,Particulier
144618,340927,4546989-8977571,17DEC2023,394.05,819279,-,SIC:VMW,Transfert Internet,Joint
554582,479781,8713146-3566765,03APR2024,48.33,816514,-,SIC:POS,Achat POS,Association
463656,435039,3816683-2488575,26SEP2022,80.39,814657,+,SIC:DDI,Depot Especes,Trust
733039,362529,1433940-2532210,11MAY2024,196.02,811106,+,SIC:CHQ,Cheque,Joint
220944,373903,3995870-5453786,22NOV2024,246.98,815552,+,SIC:DPT,Paiement facture,Joint
734565,906360,7655572-6475691,27NOV2023,52.36,811106,-,SIC:DPT,Paiement facture,Trust
423528,621530,1388833-2510773,14MAY2025,436.95,814811,-,SIC:POS,Achat POS,Entreprise
438548,968581,5757902-6666591,19OCT2025,2.44,812535,-,SIC:CHQ,Cheque,Joint
837135,576086,2194198-4916201,02FEB2024,73.1,814811,+,SIC:VMW,Transfert Internet,Trust
953085,897441,1615675-8630712,13JAN2021,67.11,816881,+,SIC:DDI,Depot Especes,Particulier
659951,350786,6192009-8868776,21NOV2025,54.66,813547,+,SIC:VMW,Transfert Internet,Association
573209,177289,1560573-5947745,20NOV2024,11.84,811488,+,SIC:DPT,Paiement facture,Particulier
755900,321275,5440025-2362099,13NOV2021,643.71,814811,-,SIC:ATM,Retrait ATM,Entreprise
943298,220764,8857296-2263313,01AUG2020,93.79,812139,+,SIC:ATM,Retrait ATM,Trust
989079,988217,6060836-4446807,10APR2025,1.4,811520,+,SIC:VMW,Transfert Internet,Trust
856157,427905,4184887-3673322,11NOV2020,371.91,812679,+,SIC:VMW,Transfert Internet,Trust
753898,516444,2716512-1123271,27DEC2025,32.89,819935,-,SIC:ATM,Retrait ATM,Association
577309,635593,7041876-1930113,20FEB2024,36.84,817912,-,SIC:VMW,Transfert Internet,Joint
207570,112861,5770422-8875173,03OCT2022,12.73,814611,-,SIC:DPT,Paiement facture,Particulier
959926,282313,1521470-7784575,03OCT2025,18.65,812519,-,SIC:DDI,Depot Especes,Particulier
367382,313214,6540893-2326581,01JUN2024,13.2,815012,+,SIC:VMW,Transfert Internet,Association
491738,838761,7636992-2695038,17SEP2022,63.45,811106,-,SIC:DPT,Paiement facture,Entreprise
699544,676363,9236745-3576811,09MAR2025,5.23,811488,-,SIC:POS,Achat POS,Particulier
242239,918430,9796063-1485669,13OCT2022,9161.92,811711,-,SIC:DDI,Depot Especes,Particulier
891062,664058,8944327-5042775,25MAR2024,131.19,819928,+,SIC:CHQ,Cheque,Trust
556839,717476,7718433-9790632,05JUN2024,77.34,814150,+,SIC:ATM,Retrait ATM,Joint
219420,691240,4352088-4018677,26MAR2025,235.59,817224,+,SIC:ATM,Retrait ATM,Trust
959926,282313,1521470-7784575,17JUL2024,18.36,817224,-,SIC:VMW,Transfert Internet,Particulier
798435,877722,3946849-3003921,22AUG2025,562.34,812424,-,SIC:VMW,Transfert Internet,Entreprise
200992,649857,3498085-5042786,27OCT2020,2.23,811106,-,SIC:DDI,Depot Especes,Joint
992717,265156,3920762-7064832,16AUG2024,38.36,817873,+,SIC:DPT,Paiement facture,Entreprise
402620,177103,7481857-9460003,18JUN2025,16.8,811409,+,SIC:POS,Achat POS,Association
495019,261745,3722056-4034091,25AUG2021,70.2,815333,-,SIC:POS,Achat POS,Trust
855408,101343,1807780-7474950,26JUL2021,1.31,817873,+,SIC:VMW,Transfert Internet,Trust
954596,854213,9468772-8159521,08MAR2020,25.7,813547,+,SIC:CHQ,Cheque,Entreprise
195563,773045,7501626-4101792,25MAR2025,51.61,811106,-,SIC:CHQ,Cheque,Entreprise
556839,717476,7718433-9790632,18JUN2021,80.54,815012,+,SIC:VMW,Transfert Internet,Joint
430926,425138,9646701-7681090,18FEB2021,521.28,815012,+,SIC:CHQ,Cheque,Particulier
297303,943737,4640933-9042900,10NOV2024,88.12,819928,+,SIC:ATM,Retrait ATM,Joint
286340,864234,1030163-7569981,08MAY2025,6.16,816514,+,SIC:DPT,Paiement facture,Entreprise
335615,982277,2903561-8741810,03MAR2022,39.87,812519,+,SIC:DDI,Depot Especes,Trust
942700,678443,3177199-2446455,20AUG2021,163.47,816881,+,SIC:DDI,Depot Especes,Association
264951,367508,2726457-2934976,17SEP2025,30.97,817224,+,SIC:CHQ,Cheque,Particulier
102805,528361,8558197-8883823,10JUL2024,33.36,818527,+,SIC:ATM,Retrait ATM,Joint
662445,442622,7555386-2109227,30AUG2023,148.34,815012,-,SIC:ATM,Retrait ATM,Particulier
592972,145649,7490791-7262974,20MAY2021,20.01,811750,+,SIC:ATM,Retrait ATM,Particulier
641590,492073,1942977-9644791,28MAY2020,112.01,817201,-,SIC:POS,Achat POS,Association
973074,303547,5970190-4816534,03SEP2025,38.19,817912,-,SIC:CHQ,Cheque,Association
543555,830429,9164991-3597059,14SEP2023,261.14,813547,-,SIC:POS,Achat POS,Association
665158,375504,8187926-7700828,30DEC2022,28.62,811750,-,SIC:DDI,Depot Especes,Association
693128,626797,6395626-7515956,21APR2024,106.48,814811,+,SIC:DPT,Paiement facture,Association
934328,660384,7672565-4654579,19FEB2020,19.44,812535,+,SIC:VMW,Transfert Internet,Joint
426147,213349,1430812-6233774,06SEP2024,41.84,817912,+,SIC:ATM,Retrait ATM,Trust
570646,684041,9597330-7845845,11NOV2022,25.31,814582,+,SIC:DDI,Depot Especes,Association
663750,323508,9487336-5449324,31OCT2021,26.22,811434,-,SIC:DDI,Depot Especes,Entreprise
640659,886224,5667852-7191986,16JUN2022,107.66,811520,-,SIC:CHQ,Cheque,Association
753898,516444,2716512-1123271,12APR2021,4.9,813286,-,SIC:DPT,Paiement facture,Association
999138,137081,8035849-4766741,04MAR2024,41.38,811434,-,SIC:ATM,Retrait ATM,Joint
401601,729575,6242022-6899644,16SEP2023,21.18,814611,-,SIC:POS,Achat POS,Entreprise
402692,276379,8672579-9309978,31OCT2025,1586.73,811711,-,SIC:VMW,Transfert Internet,Joint
102593,911739,2562657-8691502,15JUL2022,4.16,815552,+,SIC:DPT,Paiement facture,Particulier
452713,631958,9551583-9931180,15SEP2025,303.16,814150,-,SIC:DDI,Depot Especes,Trust
689849,332022,3448176-1272124,15MAY2023,17.61,811434,+,SIC:VMW,Transfert Internet,Joint
264951,367508,2726457-2934976,04JUL2022,891.68,814811,-,SIC:VMW,Transfert Internet,Particulier
256445,950544,6097514-2429098,16MAR2025,10.41,812679,-,SIC:ATM,Retrait ATM,Association
690984,249005,4158036-9258194,26JAN2024,217.51,817924,+,SIC:DPT,Paiement facture,Particulier
210790,272359,8542478-8819107,10MAY2023,565.87,811520,-,SIC:POS,Achat POS,Entreprise
659951,350786,6192009-8868776,28SEP2020,9.34,815012,+,SIC:CHQ,Cheque,Association
813449,740725,2993318-3158613,22SEP2021,47.78,811409,+,SIC:DPT,Paiement facture,Association
778428,742439,1743175-7704473,29APR2021,173.95,812674,-,SIC:CHQ,Cheque,Particulier
542374,292401,5673212-8761611,11JUN2024,32.87,817924,+,SIC:VMW,Transfert Internet,Trust
803281,613261,9853588-6258048,19MAR2023,37.56,811520,+,SIC:ATM,Retrait ATM,Association
994141,656926,3641282-1954280,01SEP2023,170.14,813286,+,SIC:DDI,Depot Especes,Particulier
714590,371393,2258076-1365746,04FEB2020,739.88,815552,+,SIC:DDI,Depot Especes,Entreprise
317220,714867,4623062-4909069,14SEP2021,135.47,812824,+,SIC:DDI,Depot Especes,Joint
163556,522179,6692553-2833230,30JUN2021,32.91,811106,-,SIC:POS,Achat POS,Entreprise
483366,891638,3420404-4339637,03JAN2024,1256.76,813286,+,SIC:DPT,Paiement facture,Particulier
422623,935457,1447065-8962302,14SEP2023,520.17,815333,+,SIC:DDI,Depot Especes,Particulier
797860,717558,3941912-7348231,01JAN2020,137.57,812535,-,SIC:CHQ,Cheque,Entreprise
195656,972176,2432176-2564141,01JUL2025,232.77,815333,+,SIC:ATM,Retrait ATM,Entreprise
845702,360276,6968373-7647878,20OCT2020,64.6,819928,+,SIC:CHQ,Cheque,Joint
232731,387636,1763626-1914794,30NOV2022,8.09,814733,-,SIC:DDI,Depot Especes,Trust
850827,913894,8678589-1620485,26JUL2025,19.66,815803,+,SIC:CHQ,Cheque,Particulier
103717,449759,3194789-5394880,19OCT2023,55.76,815803,+,SIC:CHQ,Cheque,Association
744481,331577,4676367-3240912,09JAN2024,44.52,817873,+,SIC:POS,Achat POS,Trust
614084,847006,8441741-2232969,30JUN2024,4.9,819279,-,SIC:DPT,Paiement facture,Particulier
667851,463251,1160974-6620658,30AUG2023,333.05,814527,+,SIC:VMW,Transfert Internet,Joint
427730,547494,6243275-5276341,30MAY2020,86.0,815333,-,SIC:VMW,Transfert Internet,Particulier
483366,891638,3420404-4339637,17MAR2021,162.93,812424,+,SIC:DDI,Depot Especes,Particulier
648913,478120,2135470-9825812,03MAR2023,3221.86,815803,+,SIC:VMW,Transfert Internet,Trust
595002,133276,5816582-7859648,26MAY2025,11.26,819935,-,SIC:POS,Achat POS,Joint
220944,373903,3995870-5453786,24MAY2023,26.79,814582,-,SIC:POS,Achat POS,Joint
109585,329344,9484790-8650572,18MAY2020,6.61,817924,+,SIC:DDI,Depot Especes,Trust
109585,329344,9484790-8650572,19JUL2020,359.88,811434,+,SIC:CHQ,Cheque,Trust
916449,656116,1009594-6438436,13MAR2025,107.83,817924,-,SIC:DPT,Paiement facture,Joint
361736,218959,1434753-4121368,15JAN2025,142.48,814611,-,SIC:POS,Achat POS,Joint
855408,101343,1807780-7474950,25SEP2024,348.54,811750,-,SIC:POS,Achat POS,Trust
829417,733760,4431161-7654381,23JAN2022,9782.42,811434,+,SIC:CHQ,Cheque,Trust
879779,597732,8550917-5348512,02OCT2023,24.3,812424,+,SIC:ATM,Retrait ATM,Association
743966,311250,3189251-6716988,21JUL2025,44.19,812535,-,SIC:CHQ,Cheque,Particulier
662728,257131,3760475-6504900,06JUN2020,20.25,819785,+,SIC:DPT,Paiement facture,Entreprise
235461,498676,9935249-4860617,07MAR2024,93.48,812679,+,SIC:ATM,Retrait ATM,Particulier
364742,600935,2914064-2096280,06APR2022,18.65,818359,-,SIC:POS,Achat POS,Entreprise
731894,852524,8149041-3795835,30AUG2025,146.79,817924,-,SIC:ATM,Retrait ATM,Particulier
112884,356430,1771442-8914896,16MAR2022,14.38,814150,-,SIC:CHQ,Cheque,Entreprise
402692,276379,8672579-9309978,03APR2023,72.9,811750,+,SIC:DPT,Paiement facture,Joint
717113,549660,6123430-2010496,24SEP2023,9588.73,814657,+,SIC:CHQ,Cheque,Entreprise
771590,789237,8250013-7636771,13MAR2025,3.55,811711,-,SIC:DPT,Paiement facture,Trust
111949,378095,4517918-5186600,01JUL2022,24.88,817873,-,SIC:DDI,Depot Especes,Particulier
723945,843266,2421349-6193922,28JUL2022,687.93,815333,+,SIC:DPT,Paiement facture,Entreprise
265613,526673,8980915-9010256,18JAN2020,184.08,815506,+,SIC:CHQ,Cheque,Joint
910075,523808,9633492-1019311,05SEP2022,89.47,815552,+,SIC:DDI,Depot Especes,Trust
334026,943409,9653253-1770553,25JAN2023,6.43,812584,-,SIC:DDI,Depot Especes,Joint
427040,459731,8639213-4470657,17AUG2025,6.26,814150,-,SIC:POS,Achat POS,Particulier
507746,452457,7783308-3768991,08JUN2023,44.53,817201,+,SIC:ATM,Retrait ATM,Association
196446,988432,6562484-3055673,24MAY2022,39.52,816881,+,SIC:DDI,Depot Especes,Entreprise
858414,122827,7642917-5269083,19AUG2022,193.87,813615,-,SIC:DPT,Paiement facture,Association
846221,393418,2560728-1736524,26DEC2021,18.53,812535,+,SIC:CHQ,Cheque,Joint
162535,273982,6160869-5842082,22NOV2020,314.97,819279,-,SIC:DDI,Depot Especes,Trust
220351,671015,4771676-3499627,11FEB2021,23.37,812139,-,SIC:VMW,Transfert Internet,Particulier
862120,469685,8297090-5606274,12APR2023,710.37,816574,+,SIC:CHQ,Cheque,Particulier
665427,238739,8930103-5076817,15APR2022,210.17,811106,+,SIC:DPT,Paiement facture,Entreprise
573869,423284,8773665-5446095,21JUN2023,127.64,815803,-,SIC:DDI,Depot Especes,Joint
738720,765822,3871230-9961380,08NOV2020,156.65,819935,-,SIC:DDI,Depot Especes,Trust
555292,264735,1898516-2698824,08SEP2022,310.57,814733,-,SIC:DPT,Paiement facture,Trust
177558,570880,9040224-7724393,03JAN2022,33.47,813547,+,SIC:ATM,Retrait ATM,Association
883041,194769,8280833-2651601,29DEC2025,342.35,819935,+,SIC:ATM,Retrait ATM,Trust
837135,576086,2194198-4916201,13FEB2023,54.11,815557,-,SIC:DPT,Paiement facture,Trust
958130,461899,3457461-5872986,23DEC2021,74.55,812535,-,SIC:DPT,Paiement facture,Joint
904214,699929,7989166-1508113,15MAR2020,80.26,818527,-,SIC:DDI,Depot Especes,Joint
954596,854213,9468772-8159521,16SEP2020,396.17,818359,+,SIC:POS,Achat POS,Entreprise
786385,477943,5200835-2382787,30DEC2025,233.55,811750,-,SIC:DDI,Depot Especes,Particulier
630538,778998,6724909-1212267,25OCT2023,84.33,811750,+,SIC:ATM,Retrait ATM,Particulier
265613,526673,8980915-9010256,06JUL2024,31.0,812535,-,SIC:CHQ,Cheque,Joint
685196,412999,4772642-5993143,01OCT2020,67.24,812139,+,SIC:POS,Achat POS,Trust
903035,231869,3154051-8973915,17JUL2025,104.22,814527,+,SIC:POS,Achat POS,Entreprise
195656,972176,2432176-2564141,19FEB2024,71.72,815506,+,SIC:VMW,Transfert Internet,Entreprise
991014,905819,2221854-8640615,16JAN2020,237.28,811409,-,SIC:DPT,Paiement facture,Trust
736553,940886,6910964-4674286,19OCT2023,627.01,812824,-,SIC:CHQ,Cheque,Entreprise
618392,519066,5093379-3475836,15DEC2020,259.13,812679,-,SIC:ATM,Retrait ATM,Trust
185461,711046,3372774-6869018,22APR2021,118.91,816514,+,SIC:ATM,Retrait ATM,Entreprise
803281,613261,9853588-6258048,27OCT2023,51.1,815506,-,SIC:POS,Achat POS,Association
942700,678443,3177199-2446455,22JUL2023,69.6,812584,-,SIC:DPT,Paiement facture,Association
274971,613426,5845843-3353785,08JUN2020,111.32,815012,-,SIC:POS,Achat POS,Association
878325,861894,3592464-7960607,14JUL2021,13.21,813615,-,SIC:DPT,Paiement facture,Association
555292,264735,1898516-2698824,24OCT2023,172.05,814657,-,SIC:DPT,Paiement facture,Trust
381981,415759,5503118-9273246,03NOV2020,76.57,812139,+,SIC:DDI,Depot Especes,Joint
559450,857065,8590804-6350413,17APR2020,131.88,814611,+,SIC:DDI,Depot Especes,Particulier
891062,664058,8944327-5042775,16JUL2021,208.2,811711,-,SIC:DDI,Depot Especes,Trust
423528,621530,1388833-2510773,24JAN2024,340.95,811434,-,SIC:DPT,Paiement facture,Entreprise
612262,363319,1852264-2548511,21MAY2021,48.88,814582,-,SIC:DDI,Depot Especes,Particulier
766563,974628,7120868-3728882,06AUG2022,19.15,817873,-,SIC:ATM,Retrait ATM,Particulier
381981,415759,5503118-9273246,22NOV2020,440.3,816881,-,SIC:POS,Achat POS,Joint
185916,596574,2937918-6173311,02MAY2023,64.45,817201,+,SIC:CHQ,Cheque,Joint
739979,800646,7358385-6643798,15JUN2020,100.45,816574,+,SIC:DPT,Paiement facture,Entreprise
329471,284430,9689889-8793853,07JAN2023,11.03,812424,+,SIC:ATM,Retrait ATM,Trust
438334,843788,4782763-6805303,17JAN2020,127.58,816514,+,SIC:DPT,Paiement facture,Joint
194511,409445,6481437-7970985,20JUL2024,102.87,811434,+,SIC:ATM,Retrait ATM,Association
554582,479781,8713146-3566765,11OCT2022,64.5,811520,+,SIC:ATM,Retrait ATM,Association
170674,132938,6543670-2188789,01MAR2021,23.18,811409,+,SIC:POS,Achat POS,Entreprise
850827,913894,8678589-1620485,02JUN2021,119.45,812291,-,SIC:CHQ,Cheque,Particulier
329659,130726,5713268-1982997,22JAN2020,32.61,814257,-,SIC:POS,Achat POS,Association
568449,653829,7069742-2310346,07FEB2022,505.4,819279,+,SIC:VMW,Transfert Internet,Association
249715,989894,8351320-1583829,10MAY2024,78.91,817224,+,SIC:VMW,Transfert Internet,Joint
757246,853629,9186400-1602286,14JUL2024,24.79,816574,-,SIC:DPT,Paiement facture,Entreprise
683397,162894,6530541-3050700,08JAN2023,85.11,819935,-,SIC:DPT,Paiement facture,Particulier
950083,873443,6882609-8183451,31JUL2025,9114.5,815333,+,SIC:DPT,Paiement facture,Entreprise
144618,340927,4546989-8977571,09JUN2021,241.05,813045,-,SIC:POS,Achat POS,Joint
144618,340927,4546989-8977571,16OCT2022,12.25,815506,+,SIC:VMW,Transfert Internet,Joint
877747,541409,9826250-2906718,09JUL2020,62.55,812291,+,SIC:VMW,Transfert Internet,Joint
575682,457455,3640889-7208460,06FEB2023,58.98,816635,+,SIC:VMW,Transfert Internet,Particulier
116495,106933,9929043-7901115,29MAR2021,45.15,812824,+,SIC:DPT,Paiement facture,Association
701761,554197,7626978-9323619,25APR2022,1067.42,817912,-,SIC:DDI,Depot Especes,Entreprise
575682,457455,3640889-7208460,19FEB2024,5.67,816574,+,SIC:ATM,Retrait ATM,Particulier
947458,664315,9111742-8799287,31JAN2023,5.86,812535,-,SIC:VMW,Transfert Internet,Joint
663750,323508,9487336-5449324,26APR2022,103.52,812535,-,SIC:POS,Achat POS,Entreprise
399279,777273,1992583-2500901,21SEP2022,29.28,814257,+,SIC:DPT,Paiement facture,Entreprise
430926,425138,9646701-7681090,13JAN2020,437.08,811520,+,SIC:DDI,Depot Especes,Particulier
667851,463251,1160974-6620658,22FEB2025,46.01,814582,+,SIC:DPT,Paiement facture,Joint
734565,906360,7655572-6475691,30JUL2021,16.85,811488,+,SIC:DDI,Depot Especes,Trust
220944,373903,3995870-5453786,22APR2025,57.7,817224,+,SIC:CHQ,Cheque,Joint
638169,722503,2829622-8583392,25NOV2023,182.32,814811,+,SIC:POS,Achat POS,Association
878325,861894,3592464-7960607,02FEB2023,341.12,813615,+,SIC:CHQ,Cheque,Association
789786,969752,5487028-1485753,22JUN2022,19.54,812424,+,SIC:VMW,Transfert Internet,Joint
766563,974628,7120868-3728882,13JUN2025,112.6,816881,-,SIC:VMW,Transfert Internet,Particulier
466566,127965,7960815-1893502,25MAR2021,3.03,811106,-,SIC:POS,Achat POS,Trust
209627,409783,7978909-2440404,08FEB2021,1588.08,817201,-,SIC:DPT,Paiement facture,Joint
625119,881667,6802559-1900876,11JUL2024,7.95,816635,-,SIC:DDI,Depot Especes,Joint
568436,890371,5479421-6530194,15SEP2022,416.49,811434,-,SIC:POS,Achat POS,Joint
629990,784793,9304216-7864135,10DEC2025,97.17,819785,+,SIC:ATM,Retrait ATM,Trust
497700,963355,4853123-5152562,14JAN2020,136.32,811409,+,SIC:POS,Achat POS,Entreprise
629990,784793,9304216-7864135,15SEP2024,66.24,812824,+,SIC:VMW,Transfert Internet,Trust
599397,413369,2324645-7623718,20MAR2021,5822.49,814150,+,SIC:CHQ,Cheque,Association
177558,570880,9040224-7724393,25OCT2022,24.21,814257,-,SIC:POS,Achat POS,Association
711680,470037,1816348-1847927,04JUL2024,177.97,811711,-,SIC:DPT,Paiement facture,Joint
109585,329344,9484790-8650572,28JAN2021,66.45,818527,+,SIC:VMW,Transfert Internet,Trust
402620,177103,7481857-9460003,23AUG2023,100.24,818359,+,SIC:VMW,Transfert Internet,Association
725084,929151,4786401-9767312,21DEC2025,288.41,814811,+,SIC:ATM,Retrait ATM,Joint
815707,899281,1812172-1770794,08MAR2020,58.74,812679,-,SIC:VMW,Transfert Internet,Particulier
942700,678443,3177199-2446455,05AUG2022,13.59,815506,+,SIC:CHQ,Cheque,Association
731661,260295,2264218-3972018,24OCT2020,11.05,816881,+,SIC:VMW,Transfert Internet,Association
275377,186686,1517756-4699871,23JUN2022,18.33,814582,+,SIC:DDI,Depot Especes,Association
986088,561694,2672884-9823994,16NOV2022,9586.91,819935,-,SIC:POS,Achat POS,Trust
858414,122827,7642917-5269083,16JAN2025,16.74,813286,+,SIC:VMW,Transfert Internet,Association
171734,656278,1142182-3753418,01MAY2021,377.91,811434,-,SIC:ATM,Retrait ATM,Entreprise
992717,265156,3920762-7064832,14SEP2022,12.47,815803,+,SIC:VMW,Transfert Internet,Entreprise
718836,188868,3247270-6254384,27JAN2020,35.74,812674,-,SIC:VMW,Transfert Internet,Entreprise
465509,956401,2459332-8366370,13AUG2024,19.01,812679,+,SIC:ATM,Retrait ATM,Entreprise
538184,978292,3949245-1609681,28JUL2022,5.42,814257,+,SIC:POS,Achat POS,Entreprise
258471,888775,2622400-2437930,30NOV2023,9933.72,811750,+,SIC:POS,Achat POS,Association
170674,132938,6543670-2188789,03NOV2021,61.69,812679,-,SIC:ATM,Retrait ATM,Entreprise
648913,478120,2135470-9825812,28MAR2020,31.67,812535,+,SIC:VMW,Transfert Internet,Trust
220944,373903,3995870-5453786,17AUG2022,125.93,814150,+,SIC:VMW,Transfert Internet,Joint
491738,838761,7636992-2695038,20MAR2022,52.35,814527,+,SIC:CHQ,Cheque,Entreprise
734210,320861,6752576-4415796,13JUL2022,22.38,815506,+,SIC:POS,Achat POS,Association
689849,332022,3448176-1272124,16APR2022,65.0,811750,-,SIC:DPT,Paiement facture,Joint
401601,729575,6242022-6899644,03NOV2024,10.56,814657,-,SIC:VMW,Transfert Internet,Entreprise
220351,671015,4771676-3499627,24APR2025,16.51,811520,+,SIC:ATM,Retrait ATM,Particulier
386488,230521,7174337-8330827,18DEC2021,87.61,816574,+,SIC:VMW,Transfert Internet,Trust
940181,734035,3321942-5194357,17MAY2022,21.64,816574,+,SIC:VMW,Transfert Internet,Association
432441,603110,6851946-5587856,11NOV2021,10.76,817224,-,SIC:POS,Achat POS,Trust
267914,447067,8153291-8751982,14DEC2025,160.56,815333,-,SIC:ATM,Retrait ATM,Entreprise
332120,779112,2060605-8789116,13SEP2023,153.71,811520,-,SIC:ATM,Retrait ATM,Particulier
207570,112861,5770422-8875173,22DEC2025,17.31,814582,-,SIC:CHQ,Cheque,Particulier
983788,615500,2647814-4824490,06DEC2021,1260.8,813547,+,SIC:DPT,Paiement facture,Joint
617033,497108,6892681-7297287,27MAY2022,116.17,814733,-,SIC:VMW,Transfert Internet,Entreprise
483713,147440,7720644-1858283,20JUL2024,96.04,814733,-,SIC:DDI,Depot Especes,Association
130271,760626,5014745-3657144,17APR2021,38.88,812424,-,SIC:VMW,Transfert Internet,Particulier
468203,772642,9546409-7705490,25DEC2025,245.59,819935,-,SIC:CHQ,Cheque,Particulier
242239,918430,9796063-1485669,07JUL2021,9052.78,811488,-,SIC:VMW,Transfert Internet,Particulier
810526,673149,3650391-2239197,01JUN2021,10.42,815012,-,SIC:ATM,Retrait ATM,Trust
667851,463251,1160974-6620658,30OCT2020,45.3,816881,+,SIC:ATM,Retrait ATM,Joint
170674,132938,6543670-2188789,18JAN2021,27.41,818359,-,SIC:VMW,Transfert Internet,Entreprise
515594,755993,6125594-4928281,29JUN2020,99.68,814582,+,SIC:VMW,Transfert Internet,Particulier
416282,580292,1522621-2020480,01JAN2021,37.81,818527,+,SIC:CHQ,Cheque,Particulier
203398,941814,8876742-6372622,24NOV2020,356.81,814611,+,SIC:POS,Achat POS,Particulier
216242,977330,9385742-9993490,05FEB2023,140.5,818359,+,SIC:DDI,Depot Especes,Entreprise
